year,month,day,stat_area,sub_area,num_quadrats,num_pycno,presence,bottom_time,lat,lon,depth,source
2012,NA,NA,2,NA,16,0,0,51,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,0,0,37,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,2,1,57,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,11,1,60,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,3,1,77,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,1,1,54,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,2,1,71,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,2,1,65,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,6,1,48,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,1,1,50,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,1,1,55,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,1,1,44,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,0,0,42,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,0,0,37,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,0,0,25,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,0,0,34,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,0,0,40,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,3,1,68,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,4,1,46,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,3,1,70,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,0,0,56,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,5,1,71,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,1,1,50,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,1,1,51,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,3,1,43,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,0,0,44,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,2,1,35,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,1,1,30,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,0,0,40,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,1,1,40,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,0,0,47,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,4,1,51,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,3,1,65,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,0,0,44,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,3,1,30,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,0,0,42,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,0,0,34,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,1,1,56,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,3,1,43,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,4,1,42,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,3,1,30,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,1,1,50,NA,NA,NA,abalone
2012,NA,NA,2,NA,16,6,1,40,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,75,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,2,1,59,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,49,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,2,1,51,NA,NA,NA,abalone
2013,NA,NA,2,NA,8,6,1,21,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,2,1,62,NA,NA,NA,abalone
2013,NA,NA,2,NA,8,0,0,20,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,4,1,47,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,77,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,7,1,71,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,85,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,50,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,2,1,66,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,56,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,55,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,64,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,52,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,39,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,75,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,51,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,71,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,54,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,79,NA,NA,NA,abalone
2013,NA,NA,2,NA,8,0,0,23,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,37,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,90,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,36,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,4,1,33,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,47,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,90,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,5,1,79,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,54,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,79,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,2,1,93,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,55,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,2,1,57,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,53,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,72,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,6,1,69,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,61,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,61,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,2,1,71,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,49,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,35,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,78,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,1,1,38,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,2,1,52,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,56,NA,NA,NA,abalone
2013,NA,NA,2,NA,16,0,0,71,NA,NA,NA,abalone
2013,NA,NA,26,NA,8,3,1,29,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,5,1,76,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,5,1,43,NA,NA,NA,abalone
2013,NA,NA,26,NA,8,2,1,42,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,0,0,65,NA,NA,NA,abalone
2013,NA,NA,26,NA,8,2,1,56,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,2,1,58,NA,NA,NA,abalone
2013,NA,NA,26,NA,8,0,0,28,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,5,1,76,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,0,0,55,NA,NA,NA,abalone
2013,NA,NA,26,NA,8,2,1,27,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,2,1,67,NA,NA,NA,abalone
2013,NA,NA,26,NA,8,2,1,31,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,1,1,70,NA,NA,NA,abalone
2013,NA,NA,26,NA,8,3,1,22,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,3,1,65,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,3,1,91,NA,NA,NA,abalone
2013,NA,NA,26,NA,8,2,1,20,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,4,1,74,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,1,1,64,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,0,0,56,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,1,1,84,NA,NA,NA,abalone
2013,NA,NA,26,NA,8,2,1,30,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,3,1,64,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,0,0,80,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,4,1,84,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,0,0,69,NA,NA,NA,abalone
2013,NA,NA,26,NA,16,1,1,74,NA,NA,NA,abalone
2013,NA,NA,27,NA,8,1,1,33,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,3,1,43,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,1,1,78,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,0,0,52,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,3,1,48,NA,NA,NA,abalone
2013,NA,NA,27,NA,8,0,0,21,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,1,1,51,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,8,1,57,NA,NA,NA,abalone
2013,NA,NA,27,NA,8,0,0,39,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,0,0,52,NA,NA,NA,abalone
2013,NA,NA,27,NA,8,2,1,32,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,4,1,60,NA,NA,NA,abalone
2013,NA,NA,27,NA,8,2,1,31,NA,NA,NA,abalone
2013,NA,NA,27,NA,7,2,1,29,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,1,1,66,NA,NA,NA,abalone
2013,NA,NA,27,NA,8,1,1,45,NA,NA,NA,abalone
2013,NA,NA,27,NA,8,1,1,49,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,2,1,72,NA,NA,NA,abalone
2013,NA,NA,27,NA,8,1,1,32,NA,NA,NA,abalone
2013,NA,NA,27,NA,8,3,1,43,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,4,1,63,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,4,1,57,NA,NA,NA,abalone
2013,NA,NA,27,NA,8,3,1,27,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,3,1,72,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,1,1,58,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,1,1,78,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,3,1,52,NA,NA,NA,abalone
2013,NA,NA,27,NA,8,0,0,27,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,1,1,89,NA,NA,NA,abalone
2013,NA,NA,27,NA,8,0,0,34,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,1,1,76,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,3,1,82,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,1,1,75,NA,NA,NA,abalone
2013,NA,NA,27,NA,16,1,1,71,NA,NA,NA,abalone
2014,NA,NA,11,NA,16,0,0,64,NA,NA,NA,abalone
2014,NA,NA,11,NA,16,2,1,72,NA,NA,NA,abalone
2014,NA,NA,11,NA,2,0,0,14,NA,NA,NA,abalone
2014,NA,NA,11,NA,16,0,0,53,NA,NA,NA,abalone
2014,NA,NA,11,NA,16,3,1,41,NA,NA,NA,abalone
2014,NA,NA,11,NA,16,0,0,72,NA,NA,NA,abalone
2014,NA,NA,11,NA,8,0,0,39,NA,NA,NA,abalone
2014,NA,NA,11,NA,12,1,1,53,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,2,1,82,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,2,1,83,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,9,1,87,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,4,1,110,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,3,1,83,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,6,1,69,NA,NA,NA,abalone
2014,NA,NA,12,NA,12,0,0,77,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,0,0,78,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,5,1,50,NA,NA,NA,abalone
2014,NA,NA,12,NA,14,1,1,65,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,4,1,86,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,2,1,49,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,1,1,67,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,4,1,47,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,4,1,50,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,2,1,80,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,0,0,52,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,2,1,73,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,5,1,78,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,5,1,80,NA,NA,NA,abalone
2014,NA,NA,12,NA,12,0,0,71,NA,NA,NA,abalone
2014,NA,NA,12,NA,14,0,0,71,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,8,1,55,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,4,1,46,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,3,1,46,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,6,1,46,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,2,1,40,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,0,0,63,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,0,0,54,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,7,1,46,NA,NA,NA,abalone
2014,NA,NA,12,NA,16,3,1,73,NA,NA,NA,abalone
2016,NA,NA,5,NA,16,1,1,46,NA,NA,NA,abalone
2016,NA,NA,5,NA,16,0,0,33,NA,NA,NA,abalone
2016,NA,NA,5,NA,16,0,0,61,NA,NA,NA,abalone
2016,NA,NA,5,NA,16,0,0,79,NA,NA,NA,abalone
2016,NA,NA,5,NA,16,0,0,43,NA,NA,NA,abalone
2016,NA,NA,5,NA,16,0,0,51,NA,NA,NA,abalone
2016,NA,NA,5,NA,16,0,0,88,NA,NA,NA,abalone
2016,NA,NA,5,NA,16,1,1,46,NA,NA,NA,abalone
2016,NA,NA,5,NA,16,0,0,70,NA,NA,NA,abalone
2016,NA,NA,5,NA,16,1,1,82,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,37,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,64,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,40,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,36,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,53,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,2,1,64,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,80,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,42,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,1,1,65,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,37,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,46,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,109,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,56,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,1,1,75,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,45,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,53,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,11,1,75,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,70,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,23,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,1,1,60,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,72,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,65,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,48,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,43,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,69,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,55,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,72,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,39,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,55,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,46,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,42,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,45,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,44,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,2,1,58,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,59,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,49,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,5,1,53,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,69,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,45,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,41,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,47,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,1,1,82,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,52,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,65,NA,NA,NA,abalone
2016,NA,NA,6,NA,16,0,0,42,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,118,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,64,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,72,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,75,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,61,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,74,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,85,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,50,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,112,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,85,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,2,1,105,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,50,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,69,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,76,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,6,1,64,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,66,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,76,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,75,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,46,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,4,1,77,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,69,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,1,1,50,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,66,NA,NA,NA,abalone
2016,NA,NA,7,NA,16,0,0,72,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,84,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,86,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,1,1,47,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,58,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,41,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,47,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,74,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,44,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,66,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,1,1,75,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,79,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,63,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,53,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,81,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,51,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,96,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,51,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,47,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,54,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,75,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,1,1,72,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,50,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,47,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,61,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,54,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,37,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,89,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,45,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,59,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,76,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,60,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,53,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,73,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,65,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,39,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,67,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,83,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,42,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,56,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,71,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,30,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,55,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,77,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,79,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,74,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,59,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,53,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,39,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,53,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,50,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,57,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,32,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,93,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,53,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,1,1,46,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,54,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,1,1,83,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,66,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,82,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,69,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,40,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,40,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,104,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,42,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,47,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,66,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,129,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,59,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,55,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,63,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,67,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,64,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,68,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,55,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,99,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,56,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,84,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,68,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,70,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,37,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,110,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,37,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,47,NA,NA,NA,abalone
2017,NA,NA,2,NA,16,0,0,125,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,63,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,52,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,56,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,57,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,77,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,77,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,25,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,36,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,95,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,78,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,1,1,43,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,95,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,39,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,58,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,45,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,59,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,67,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,47,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,53,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,46,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,38,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,62,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,30,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,83,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,33,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,56,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,63,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,1,1,60,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,2,1,60,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,54,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,45,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,1,1,47,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,45,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,51,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,50,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,45,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,2,1,73,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,52,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,1,1,49,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,46,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,45,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,25,NA,NA,NA,abalone
