id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
57511922,2020/08/24 8:26 PM PDT,2020-08-24,2020-08-25 03:26:00 UTC,Pacific Time (US & Canada),3054046,aquatichdproductions,2020-08-25 03:32:27 UTC,2020-08-25 05:32:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57511922,https://inaturalist-open-data.s3.amazonaws.com/photos/91741465/medium.jpg,,,All Between 30 and 50 feet deep. Over 12 inches,1,0,FALSE,,"Sunshine Coast Regional District, BC, Canada",49.62209148,-124.0610077,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
57511923,2020/08/24 8:26 PM PDT,2020-08-24,2020-08-25 03:26:00 UTC,Pacific Time (US & Canada),3054046,aquatichdproductions,2020-08-25 03:32:27 UTC,2020-08-25 05:32:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57511923,https://inaturalist-open-data.s3.amazonaws.com/photos/91741473/medium.jpg,,,All Between 30 and 50 feet deep. 3 to 5 inches. ,1,0,FALSE,,"Sunshine Coast Regional District, BC, Canada",49.62209148,-124.0610077,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
57511924,2020/08/24 8:26 PM PDT,2020-08-24,2020-08-25 03:26:00 UTC,Pacific Time (US & Canada),3054046,aquatichdproductions,2020-08-25 03:32:28 UTC,2020-08-25 05:32:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57511924,https://inaturalist-open-data.s3.amazonaws.com/photos/91741481/medium.jpg,,,All Between 30 and 50 feet deep. 3 to 5 inches. ,1,0,FALSE,,"Sunshine Coast Regional District, BC, Canada",49.62209148,-124.0610077,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
57511925,2020/08/24 8:26 PM PDT,2020-08-24,2020-08-25 03:26:00 UTC,Pacific Time (US & Canada),3054046,aquatichdproductions,2020-08-25 03:32:28 UTC,2020-08-25 05:32:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57511925,https://inaturalist-open-data.s3.amazonaws.com/photos/91741487/medium.jpg,,,All Between 30 and 50 feet deep. 3 to 5 inches. ,1,0,FALSE,,"Sunshine Coast Regional District, BC, Canada",49.62209148,-124.0610077,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
57511926,2020/08/24 8:26 PM PDT,2020-08-24,2020-08-25 03:26:00 UTC,Pacific Time (US & Canada),3054046,aquatichdproductions,2020-08-25 03:32:28 UTC,2020-08-25 05:32:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57511926,https://inaturalist-open-data.s3.amazonaws.com/photos/91741498/medium.jpg,,,All Between 30 and 50 feet deep. 3 to 5 inches. ,1,0,FALSE,,"Sunshine Coast Regional District, BC, Canada",49.62209148,-124.0610077,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
57511928,2020/08/24 8:26 PM PDT,2020-08-24,2020-08-25 03:26:00 UTC,Pacific Time (US & Canada),3054046,aquatichdproductions,2020-08-25 03:32:29 UTC,2020-08-25 05:32:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57511928,https://inaturalist-open-data.s3.amazonaws.com/photos/91741506/medium.jpg,,,All Between 30 and 50 feet deep. Over 6 inches.,1,0,FALSE,,"Sunshine Coast Regional District, BC, Canada",49.62209148,-124.0610077,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
57702052,2020/08/26 7:53 PM PDT,2020-08-26,2020-08-27 02:53:00 UTC,Pacific Time (US & Canada),3054046,aquatichdproductions,2020-08-27 02:57:27 UTC,2020-08-27 04:08:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57702052,https://inaturalist-open-data.s3.amazonaws.com/photos/92064647/medium.jpg,,,"30 feet deep, 6-8 inches across.",1,0,FALSE,,"Sunshine Coast Regional District, BC, Canada",49.5402145,-123.9782872,8,8,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
57702053,2020/08/26 7:53 PM PDT,2020-08-26,2020-08-27 02:53:00 UTC,Pacific Time (US & Canada),3054046,aquatichdproductions,2020-08-27 02:57:27 UTC,2020-08-27 04:08:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57702053,https://inaturalist-open-data.s3.amazonaws.com/photos/92064651/medium.jpg,,,"30 feet deep, 4 inches across",1,0,FALSE,,"Sunshine Coast Regional District, BC, Canada",49.5402145,-123.9782872,8,8,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
57702054,2020/08/26 7:53 PM PDT,2020-08-26,2020-08-27 02:53:00 UTC,Pacific Time (US & Canada),3054046,aquatichdproductions,2020-08-27 02:57:27 UTC,2020-08-27 04:08:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57702054,https://inaturalist-open-data.s3.amazonaws.com/photos/92064657/medium.jpg,,,65 feet deep 8-10 inches across,1,0,FALSE,,"Sunshine Coast Regional District, BC, Canada",49.5402145,-123.9782872,8,8,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
57702056,2020/08/26 7:53 PM PDT,2020-08-26,2020-08-27 02:53:00 UTC,Pacific Time (US & Canada),3054046,aquatichdproductions,2020-08-27 02:57:28 UTC,2020-08-27 04:08:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57702056,https://inaturalist-open-data.s3.amazonaws.com/photos/92064662/medium.jpg,,,78 feet deep 8-10 inches across,1,0,FALSE,,"Sunshine Coast Regional District, BC, Canada",49.5402145,-123.9782872,8,8,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
58293797,2020/07/15 4:57 PM PDT,2020-07-15,2020-07-15 23:57:00 UTC,Pacific Time (US & Canada),3548975,metaphoria,2020-09-02 00:15:45 UTC,2020-09-02 00:38:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58293797,https://inaturalist-open-data.s3.amazonaws.com/photos/93051736/medium.png,,,,1,0,FALSE,,"Capital, BC, Canada",48.45194753,-123.3439357,7263,7263,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
58293809,2020/08/24 4:57 PM PDT,2020-08-24,2020-08-24 23:57:00 UTC,Pacific Time (US & Canada),3548975,metaphoria,2020-09-02 00:15:48 UTC,2020-09-02 00:38:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58293809,https://inaturalist-open-data.s3.amazonaws.com/photos/93051907/medium.png,,,,1,0,FALSE,,"Victoria, BC, Canada",48.41330033,-123.3880549,153,153,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
58743961,Sun Sep 06 2020 11:09:47 GMT-0700 (PDT),2020-09-06,2020-09-06 18:09:47 UTC,Pacific Time (US & Canada),501695,catiemac,2020-09-06 18:15:27 UTC,2020-09-06 18:19:09 UTC,research,,https://www.inaturalist.org/observations/58743961,https://static.inaturalist.org/photos/93807269/medium.jpg,,,,1,0,FALSE,3,"Queen Charlotte Strait, CA",50.77982078,-126.9017864,67336,67336,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
59484252,2009/05/28 11:04 AM PDT,2009-05-28,2009-05-28 18:04:00 UTC,Pacific Time (US & Canada),673396,jackson_chu,2020-09-13 19:23:03 UTC,2021-04-13 22:41:16 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/59484252,https://inaturalist-open-data.s3.amazonaws.com/photos/95049210/medium.jpeg,,,,2,0,FALSE,,"Alberni-Clayoquot, BC, Canada",48.86953257,-125.160987,85,85,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
59752345,2010/07/15 11:08 AM PDT,2010-07-15,2010-07-15 18:08:00 UTC,Pacific Time (US & Canada),673396,jackson_chu,2020-09-16 04:43:23 UTC,2020-09-17 07:32:21 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/59752345,https://inaturalist-open-data.s3.amazonaws.com/photos/95496309/medium.jpeg,,,,1,0,FALSE,,"Capital, BC, Canada",48.55333528,-123.5098631,143,143,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
60015981,2011/09/25 5:00 PM PDT,2011-09-25,2011-09-26 00:00:00 UTC,Pacific Time (US & Canada),673396,jackson_chu,2020-09-18 22:22:38 UTC,2020-09-24 21:18:46 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/60015981,https://inaturalist-open-data.s3.amazonaws.com/photos/95934970/medium.jpeg,,,Madrona point dive site,3,0,FALSE,,"Nanaimo, BC, Canada",49.31427164,-124.2436203,30,30,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
60015982,2011/09/25 4:34 PM PDT,2011-09-25,2011-09-25 23:34:00 UTC,Pacific Time (US & Canada),673396,jackson_chu,2020-09-18 22:22:39 UTC,2020-09-24 21:17:50 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/60015982,https://inaturalist-open-data.s3.amazonaws.com/photos/95934969/medium.jpeg,,,Madrona point dive site,2,0,FALSE,,"Nanaimo, BC, Canada",49.31427164,-124.2436203,30,30,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
60374946,2013/07/01 5:38 PM PST,2013-07-01,2013-07-02 00:38:00 UTC,Pacific Time (US & Canada),3647558,discovery_passage_aquarium,2020-09-22 00:18:41 UTC,2020-09-24 23:19:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/60374946,https://inaturalist-open-data.s3.amazonaws.com/photos/96534339/medium.jpg,,,,1,0,FALSE,,campbell river,50.033123,-125.273335,16342,16342,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
60743780,2020/07/01 4:03 PM PDT,2020-07-01,2020-07-01 23:03:00 UTC,Pacific Time (US & Canada),3647558,discovery_passage_aquarium,2020-09-25 19:21:23 UTC,2020-09-25 19:26:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/60743780,https://inaturalist-open-data.s3.amazonaws.com/photos/97149761/medium.jpeg,,,,1,0,FALSE,,"Campbell River, BC, Canada",50.0331226,-125.2733353,10011,10011,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
61255622,2011/09/25 4:19 PM PDT,2011-09-25,2011-09-25 23:19:00 UTC,Pacific Time (US & Canada),673396,jackson_chu,2020-09-29 22:49:40 UTC,2020-09-30 00:18:46 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/61255622,https://inaturalist-open-data.s3.amazonaws.com/photos/97999692/medium.jpg,,,Madrona point dive site,1,0,FALSE,,"Nanaimo, BC, Canada",49.31429612,-124.2436552,61,61,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
61831466,2020/10/04 10:20 AM PDT,2020-10-04,2020-10-04 17:20:00 UTC,Pacific Time (US & Canada),3711577,saraellison,2020-10-06 01:51:06 UTC,2020-10-06 03:14:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61831466,https://inaturalist-open-data.s3.amazonaws.com/photos/98989680/medium.jpg,,,,1,0,FALSE,,"Capital, BC, Canada",48.32479898,-123.6324314,181,181,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
61831467,2020/10/04 11:04 AM PDT,2020-10-04,2020-10-04 18:04:00 UTC,Pacific Time (US & Canada),3711577,saraellison,2020-10-06 01:51:06 UTC,2020-10-06 03:14:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61831467,https://inaturalist-open-data.s3.amazonaws.com/photos/98989689/medium.jpg,,,,1,0,FALSE,,"Capital, BC, Canada",48.32477044,-123.6331609,181,181,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
61831468,2020/10/04 11:20 AM PDT,2020-10-04,2020-10-04 18:20:00 UTC,Pacific Time (US & Canada),3711577,saraellison,2020-10-06 01:51:06 UTC,2020-10-06 03:14:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61831468,https://inaturalist-open-data.s3.amazonaws.com/photos/98989700/medium.jpg,,,,1,0,FALSE,,"Capital, BC, Canada",48.32515566,-123.6324314,181,181,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
61831469,2020/10/04 10:27 AM PDT,2020-10-04,2020-10-04 17:27:00 UTC,Pacific Time (US & Canada),3711577,saraellison,2020-10-06 01:51:06 UTC,2020-10-06 03:13:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61831469,https://inaturalist-open-data.s3.amazonaws.com/photos/98989713/medium.jpg,,,,1,0,FALSE,,"Capital, BC, Canada",48.32516993,-123.6315731,181,181,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
61831471,2020/10/04 11:10 AM PDT,2020-10-04,2020-10-04 18:10:00 UTC,Pacific Time (US & Canada),3711577,saraellison,2020-10-06 01:51:07 UTC,2020-10-06 03:13:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61831471,https://inaturalist-open-data.s3.amazonaws.com/photos/98989720/medium.jpg,,,,1,0,FALSE,,"Capital, BC, Canada",48.32526979,-123.6320666,181,181,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
61831745,2020/08/14 12:48 PM PDT,2020-08-14,2020-08-14 19:48:00 UTC,Pacific Time (US & Canada),3711577,saraellison,2020-10-06 01:54:44 UTC,2020-10-06 05:51:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61831745,https://inaturalist-open-data.s3.amazonaws.com/photos/98990328/medium.jpg,,,,2,0,FALSE,,"Mount Waddington, BC, Canada",50.58638146,-126.7378024,3883,3883,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62052919,2020/09/22 7:02 PM PDT,2020-09-22,2020-09-23 02:02:00 UTC,Pacific Time (US & Canada),3592005,samaraironside,2020-10-08 19:19:11 UTC,2020-10-10 06:07:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62052919,https://inaturalist-open-data.s3.amazonaws.com/photos/99371407/medium.jpeg,,,DCIM\100GOPRO\GOPR0800.JPG,2,0,FALSE,,"Saanich Inlet, British Columbia, Canada",48.6487661,-123.5042512,6684,6684,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62588644,2008/10/25 11:42 PM PDT,2008-10-25,2008-10-26 06:42:00 UTC,Pacific Time (US & Canada),673396,jackson_chu,2020-10-14 21:20:28 UTC,2020-10-14 21:44:22 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/62588644,https://inaturalist-open-data.s3.amazonaws.com/photos/100304074/medium.jpg,,,,1,0,FALSE,,"Bamfield, BC, Canada",48.83351625,-125.1369371,4,4,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62690390,2016/12/01 3:35 PM UTC,2016-12-01,2016-12-01 15:35:00 UTC,UTC,3686021,rickybelangerpnw,2020-10-16 04:41:01 UTC,2020-10-16 07:20:40 UTC,research,,https://www.inaturalist.org/observations/62690390,https://static.inaturalist.org/photos/100488214/medium.jpeg,,Sunflower star,"Healthy, in eelgrass bed. ~3m depth.",1,0,FALSE,,"Island View Beach, Central Saanich, B.C.",48.5727633,-123.3661946,8,8,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691238,2018/05/05 12:48 PM PDT,2018-05-05,2018-05-05 19:48:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:29 UTC,2020-10-16 07:20:28 UTC,research,,https://www.inaturalist.org/observations/62691238,https://static.inaturalist.org/photos/100488490/medium.jpeg,,,~3m depth.,1,0,FALSE,,"Argonaut Wharf, Campbell River",50.04232103,-125.2472318,48,48,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691239,2018/06/24 9:26 AM PDT,2018-06-24,2018-06-24 16:26:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:29 UTC,2020-10-16 07:20:27 UTC,research,,https://www.inaturalist.org/observations/62691239,https://static.inaturalist.org/photos/100488562/medium.jpeg,,Sunflower star,~5m depth.,1,0,FALSE,,Brown's Bay,50.15755789,-125.3674399,48,48,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691240,2016/12/01 3:35 PM PST,2016-12-01,2016-12-01 23:35:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:29 UTC,2020-10-16 07:20:26 UTC,research,,https://www.inaturalist.org/observations/62691240,https://static.inaturalist.org/photos/100488642/medium.jpeg,,Sunflower star,~3m depth.,1,0,FALSE,,"Island View Beach, Central Saanich",48.57285406,-123.3655201,57,57,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691242,2018/08/16 8:43 PM PDT,2018-08-16,2018-08-17 03:43:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:30 UTC,2020-10-16 17:14:06 UTC,research,,https://www.inaturalist.org/observations/62691242,https://static.inaturalist.org/photos/100488700/medium.jpeg,,,~4m depth.,2,0,FALSE,,"Campbell River, BC, Canada",50.02167563,-125.2362438,45,45,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691243,2017/02/04 3:33 PM PST,2017-02-04,2017-02-04 23:33:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:30 UTC,2020-10-16 17:14:11 UTC,research,,https://www.inaturalist.org/observations/62691243,https://static.inaturalist.org/photos/100488768/medium.jpeg,,,~4m depth.,2,0,FALSE,,"Island View Beach, Central Saanich",48.57507212,-123.364378,435,435,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691244,2018/11/07 6:08 PM PST,2018-11-07,2018-11-08 02:08:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:30 UTC,2020-10-16 17:13:23 UTC,research,,https://www.inaturalist.org/observations/62691244,https://static.inaturalist.org/photos/100488834/medium.jpeg,,,~10m depth.,2,0,FALSE,,"Victoria, BC, Canada",48.41316656,-123.3887365,127,127,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691245,2017/03/12 12:56 PM PDT,2017-03-12,2017-03-12 19:56:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:31 UTC,2020-10-16 07:20:31 UTC,research,,https://www.inaturalist.org/observations/62691245,https://static.inaturalist.org/photos/100488894/medium.jpeg,,,~5m depth.,1,0,FALSE,,"Capital, BC, Canada",48.34953277,-123.5402744,137,137,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691246,2018/11/11 2:08 PM PST,2018-11-11,2018-11-11 22:08:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:31 UTC,2020-10-16 07:20:30 UTC,research,,https://www.inaturalist.org/observations/62691246,https://static.inaturalist.org/photos/100488919/medium.jpeg,,Sunflower star,~3m depth. Fed it a purple urchin.,1,0,FALSE,,"Capital, BC, Canada",48.33855932,-123.7115392,57,57,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691247,2018/11/25 1:34 PM PST,2018-11-25,2018-11-25 21:34:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:31 UTC,2020-10-16 17:13:21 UTC,research,,https://www.inaturalist.org/observations/62691247,https://static.inaturalist.org/photos/100488943/medium.jpeg,,,~6m depth.,2,0,FALSE,,"Strathcona, BC, Canada",50.07283281,-125.2411394,648,648,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691248,2018/12/30 11:27 AM PST,2018-12-30,2018-12-30 19:27:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:32 UTC,2020-10-16 07:20:32 UTC,research,,https://www.inaturalist.org/observations/62691248,https://static.inaturalist.org/photos/100488974/medium.jpeg,,,~15m depth.,1,0,FALSE,,"Capital, BC, Canada",48.59777766,-123.4829359,76,76,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691249,2019/03/18 5:14 PM PDT,2019-03-18,2019-03-19 00:14:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:32 UTC,2020-10-16 07:20:29 UTC,research,,https://www.inaturalist.org/observations/62691249,https://static.inaturalist.org/photos/100489010/medium.jpeg,,,~10m depth.,1,0,FALSE,,"Strathcona, BC, Canada",50.0423687,-125.2472477,77,77,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691250,2019/06/02 1:12 PM PDT,2019-06-02,2019-06-02 20:12:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:32 UTC,2020-10-16 17:13:06 UTC,research,,https://www.inaturalist.org/observations/62691250,https://static.inaturalist.org/photos/100489032/medium.jpeg,,,,2,0,FALSE,,"qathet Regional District, BC, Canada",49.77852168,-124.1911223,196,196,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691251,2019/07/28 2:52 PM PDT,2019-07-28,2019-07-28 21:52:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:33 UTC,2020-10-16 17:12:59 UTC,research,,https://www.inaturalist.org/observations/62691251,https://static.inaturalist.org/photos/100489139/medium.jpeg,,,,2,0,FALSE,,"Capital, BC, Canada",48.54492418,-123.5484211,1230,1230,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691252,2019/08/24 1:56 PM PDT,2019-08-24,2019-08-24 20:56:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:33 UTC,2020-10-16 17:12:55 UTC,research,,https://www.inaturalist.org/observations/62691252,https://static.inaturalist.org/photos/100489192/medium.jpeg,,,,2,0,FALSE,,"Victoria, BC, Canada",48.41357913,-123.3872994,127,127,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691253,2017/07/08 4:12 PM PDT,2017-07-08,2017-07-08 23:12:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:33 UTC,2020-10-16 07:20:20 UTC,research,,https://www.inaturalist.org/observations/62691253,https://static.inaturalist.org/photos/100489220/medium.jpeg,,,,1,0,FALSE,,"Capital, BC, Canada",48.4024033,-123.3488399,183,183,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691254,2017/08/05 2:33 PM PDT,2017-08-05,2017-08-05 21:33:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:34 UTC,2020-10-16 07:20:18 UTC,research,,https://www.inaturalist.org/observations/62691254,https://static.inaturalist.org/photos/100489262/medium.jpeg,,,,1,0,FALSE,,"Victoria, BC, Canada",48.41279381,-123.3927313,140,140,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691255,2019/11/24 2:44 PM PST,2019-11-24,2019-11-24 22:44:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:34 UTC,2020-10-16 17:12:41 UTC,research,,https://www.inaturalist.org/observations/62691255,https://static.inaturalist.org/photos/100489282/medium.jpeg,,,,2,0,FALSE,,"Nanaimo, BC, Canada",49.31346101,-124.2428788,136,136,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691256,2019/12/04 6:50 PM PST,2019-12-04,2019-12-05 02:50:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:35 UTC,2020-10-16 17:12:39 UTC,research,,https://www.inaturalist.org/observations/62691256,https://static.inaturalist.org/photos/100489328/medium.jpeg,,Sunflower star,"Great Night dive at ogden, Think I heard whales",2,0,FALSE,,"Victoria, BC, Canada",48.41349618,-123.3880019,100,100,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691257,2019/12/04 7:32 PM PST,2019-12-04,2019-12-05 03:32:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:35 UTC,2020-10-16 17:12:10 UTC,research,,https://www.inaturalist.org/observations/62691257,https://static.inaturalist.org/photos/100489362/medium.jpeg,,,,2,0,FALSE,,"Victoria, BC, Canada",48.41290122,-123.3907555,165,165,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691258,2019/12/16 4:09 PM PST,2019-12-16,2019-12-17 00:09:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:35 UTC,2020-10-16 17:12:01 UTC,research,,https://www.inaturalist.org/observations/62691258,https://static.inaturalist.org/photos/100489383/medium.jpeg,,,,2,0,FALSE,,"Cadboro Bay, Victoria, BC, Canada",48.4558385,-123.2658498,65,65,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691261,2017/09/13 1:50 PM PDT,2017-09-13,2017-09-13 20:50:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:36 UTC,2020-10-16 17:11:56 UTC,research,,https://www.inaturalist.org/observations/62691261,https://static.inaturalist.org/photos/100489428/medium.jpeg,,,Dive with Anna at Slugget!,2,0,FALSE,,"Brentwood Bay, BC, Canada",48.57967885,-123.4707876,76,76,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
62691262,2020/01/18 7:22 PM PST,2020-01-18,2020-01-19 03:22:00 UTC,Pacific Time (US & Canada),3686021,rickybelangerpnw,2020-10-16 05:09:36 UTC,2020-10-16 07:20:12 UTC,research,,https://www.inaturalist.org/observations/62691262,https://static.inaturalist.org/photos/100489448/medium.jpeg,,,,1,0,FALSE,,"Capital, BC, Canada",48.58040227,-123.4709162,135,135,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
